Date,LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG
2007-12-31,6675.0,6641.5,76.695,15230.0,1468.36,184.964,403.25,95.98,833.7,14.795
2008-01-01,6675.0,6641.5,76.648,15230.0,1468.36,184.964,403.26,95.98,833.7,14.795
2008-01-02,6755.0,6717.5,75.972,15317.0,1447.16,189.5815,400.47,99.62,857.5,15.245
2008-01-03,6970.0,6932.0,75.889,15091.0,1447.16,190.9244,399.81,99.18,864.9,15.345
2008-01-04,6910.0,6873.5,75.793,14931.0,1411.63,189.8383,392.26,97.91,859.6,15.265
2008-01-07,6910.0,6869.5,76.174,14926.0,1416.18,187.6982,390.22,95.09,858.1,15.145
2008-01-08,7230.0,7197.5,76.111,14611.0,1390.19,190.8033,388.39,96.33,878.0,15.675
2008-01-09,7220.0,7203.5,76.419,14611.0,1409.13,190.0384,389.26,95.67,878.8,15.695
2008-01-10,7190.0,7172.5,75.934,14391.0,1420.33,189.092,389.1,93.71,893.3,16.135
2008-01-11,7300.0,7281.0,75.978,14231.0,1401.02,190.2156,385.68,92.69,895.4,16.225
2008-01-14,7400.0,7382.0,75.613,14177.0,1416.25,192.4831,389.07,94.2,904.0,16.385
2008-01-15,7160.0,7145.5,75.574,14078.0,1380.95,190.0347,380.13,91.9,887.9,15.91
2008-01-16,7000.0,6989.0,76.258,14078.0,1373.2,187.6418,372.82,90.84,877.0,15.79
2008-01-17,6991.0,7000.0,76.174,14078.0,1333.25,187.6963,367.89,90.13,877.8,15.845
2008-01-18,7141.0,7171.0,76.383,14056.0,1325.19,188.174,365.26,90.57,883.1,16.165
2008-01-21,6870.0,6901.0,76.866,14056.0,1325.19,188.174,353.25,90.57,865.0,15.575
2008-01-22,7020.0,7060.0,76.346,14056.0,1310.5,185.3157,351.34,89.85,892.3,16.055
2008-01-23,6870.0,6914.0,76.401,14056.0,1338.6,181.157,353.14,86.99,891.07,16.085
2008-01-24,7020.0,7051.0,75.692,14036.0,1352.07,185.3592,363.81,89.41,912.9,16.425
2008-01-25,7020.0,7036.0,75.973,14036.0,1330.61,187.675,364.6,90.71,913.9,16.475
2008-01-28,7060.0,7049.5,75.579,13978.0,1353.97,189.3548,364.73,90.99,928.38,16.715
2008-01-29,7291.0,7295.0,75.545,13978.0,1362.3,191.0639,368.63,91.64,923.44,16.715
2008-01-30,7160.0,7150.0,75.032,13978.0,1355.81,191.1231,366.21,92.33,929.4,16.815
2008-01-31,7350.0,7345.0,75.178,13978.0,1378.55,192.2861,369.93,91.75,926.1,16.915
2008-02-01,7230.0,7240.5,75.445,13978.0,1395.42,189.8454,375.86,88.96,905.3,16.785
2008-02-04,7260.0,7257.0,75.37,13978.0,1380.82,191.794,375.96,90.02,903.6,16.685
2008-02-05,7130.0,7131.0,76.116,13978.0,1336.64,189.9871,364.58,88.41,888.2,16.355
2008-02-06,7330.0,7336.0,76.141,13978.0,1326.45,190.6993,361.24,87.14,900.3,16.525
2008-02-07,7540.0,7559.0,76.938,13978.0,1336.91,192.8608,358.95,88.11,910.7,16.815
2008-02-08,7700.0,7736.0,76.67,13978.0,1331.29,197.0672,358.53,91.77,922.95,17.19
2008-02-11,7765.0,7795.0,76.584,13978.0,1339.13,197.8734,358.09,93.59,923.45,17.485
2008-02-12,7888.0,7921.0,76.315,13978.0,1348.86,196.1,364.05,92.78,906.4,17.185
2008-02-13,7780.0,7809.0,76.399,13978.0,1367.21,196.126,366.08,93.27,906.6,17.295
2008-02-14,7680.0,7699.5,76.155,13978.0,1348.86,199.877,367.08,95.46,908.2,17.245
2008-02-15,7730.0,7751.5,76.101,13978.0,1350.0,199.5706,365.55,95.5,902.5,17.095
2008-02-18,7974.0,8014.0,76.257,13978.0,1350.0,199.5706,367.28,95.5,905.2,17.105
2008-02-19,8190.0,8273.0,75.998,13978.0,1348.78,205.254,369.42,100.01,927.8,17.535
2008-02-20,8150.0,8221.0,76.116,13978.0,1360.03,205.4062,366.6,100.74,944.0,17.815
2008-02-21,8425.0,8487.0,75.601,13978.0,1342.53,206.6869,368.08,98.23,946.1,17.875
2008-02-22,8330.0,8374.5,75.52,13978.0,1353.11,207.7163,368.28,98.81,945.2,18.025
2008-02-25,8200.0,8238.0,75.529,13889.0,1371.8,209.0022,373.84,99.23,939.6,18.11
2008-02-26,8275.0,8335.0,74.763,13551.0,1381.29,211.7453,377.75,100.88,948.1,18.72
2008-02-27,8435.0,8504.0,74.213,13304.0,1380.02,212.689,380.86,99.64,957.9,19.285
2008-02-28,8510.0,8580.0,73.721,13101.0,1367.68,216.4617,378.03,102.59,970.9,19.755
2008-02-29,8430.0,8502.0,73.714,13080.0,1330.63,215.5208,370.41,101.84,973.9,19.815
2008-03-03,8575.0,8670.0,73.704,12998.0,1331.34,217.9588,366.46,102.45,983.7,20.33
2008-03-04,8410.0,8497.0,73.664,12998.0,1326.75,213.8589,364.16,99.52,964.0,19.765
2008-03-05,8680.0,8775.0,73.479,12910.0,1333.7,219.0931,367.09,104.52,989.8,20.815
2008-03-06,8555.0,8648.0,73.001,12752.0,1304.34,216.7468,363.76,105.47,979.0,20.175
2008-03-07,8545.0,8640.0,73.027,12640.0,1293.37,215.0125,358.59,105.15,973.2,20.155
2008-03-10,8310.0,8403.0,72.993,12519.0,1273.37,215.2073,353.12,107.9,972.9,19.665
2008-03-11,8275.0,8362.0,73.277,12519.0,1320.65,216.3377,360.78,108.75,973.3,19.675
2008-03-12,8400.0,8504.0,72.404,12519.0,1308.77,217.8757,363.52,109.92,982.9,20.155
2008-03-13,8380.0,8484.0,72.072,12474.0,1315.48,218.9679,361.84,110.33,994.8,20.52
2008-03-14,8360.0,8484.0,71.657,12474.0,1288.14,215.8308,356.93,110.21,1002.9,20.665
2008-03-17,8051.0,8180.0,71.459,12474.0,1276.6,206.1157,348.54,105.68,1002.7,20.165
2008-03-18,8216.0,8345.0,71.571,12474.0,1330.74,210.2002,359.64,109.42,981.4,19.725
2008-03-19,7979.0,8103.0,72.144,12407.0,1298.42,201.3885,354.23,104.48,944.1,18.385
2008-03-20,7840.0,7972.0,72.747,12340.0,1329.51,197.3337,354.39,101.84,910.4,16.785
2008-03-21,7840.0,7972.0,72.709,12340.0,1329.51,197.3337,355.2,101.84,919.5,17.25
2008-03-24,7840.0,7972.0,72.949,12340.0,1349.88,199.5159,358.24,100.86,915.3,17.035
2008-03-25,8075.0,8213.0,72.276,12230.0,1352.99,203.3014,366.43,101.22,939.0,17.955
2008-03-26,8180.0,8305.0,71.506,12230.0,1341.13,206.4273,366.2,105.9,954.0,18.445
2008-03-27,8505.0,8636.0,71.66,12230.0,1325.76,207.9168,365.47,107.58,947.3,18.435
2008-03-28,8405.0,8521.0,71.678,12060.0,1315.22,205.0852,363.89,105.62,931.4,17.895
2008-03-31,8390.0,8510.0,71.802,11931.0,1322.7,201.5983,363.99,101.58,916.9,17.235
2008-04-01,8345.0,8474.0,72.563,11931.0,1370.18,199.5663,371.15,100.98,882.7,16.825
2008-04-02,8549.0,8683.0,72.259,11931.0,1367.53,203.123,375.06,104.83,904.5,17.355
2008-04-03,8550.5,8686.5,72.217,11931.0,1369.31,202.5507,376.21,103.83,902.9,17.355
2008-04-04,8670.0,8809.0,72.021,11931.0,1370.4,204.7007,377.89,106.23,913.8,17.755
2008-04-07,8730.0,8874.0,72.202,11931.0,1372.54,207.328,379.8,109.09,920.0,18.055
2008-04-08,8540.0,8677.0,72.232,11931.0,1365.54,205.8468,376.9,108.5,914.9,17.675
2008-04-09,8730.0,8877.0,71.833,11931.0,1354.49,210.9664,374.56,110.87,934.0,18.195
2008-04-10,8630.0,8771.0,72.117,11931.0,1360.55,210.6759,375.48,110.11,928.8,17.955
2008-04-11,8650.0,8793.0,71.808,11931.0,1332.83,209.2178,371.45,110.14,925.3,17.765
2008-04-14,8555.0,8702.0,71.875,11931.0,1328.32,210.5354,368.6,111.76,924.5,17.725
2008-04-15,8430.0,8550.0,72.023,11931.0,1334.43,212.7416,370.08,113.79,927.9,17.855
2008-04-16,8720.0,8836.0,71.408,11931.0,1364.71,215.0017,378.36,114.93,944.4,18.315
2008-04-17,8610.0,8706.0,71.68,11931.0,1365.56,214.3955,377.97,114.86,938.8,18.245
2008-04-18,8570.0,8664.0,72.012,11931.0,1390.33,214.3102,381.72,116.69,916.9,17.865
2008-04-21,8520.0,8610.5,71.647,11498.0,1388.17,212.2521,383.95,117.48,914.2,17.435
2008-04-22,8699.0,8802.0,71.329,11457.0,1375.94,215.2096,381.95,119.37,915.9,17.66
2008-04-23,8555.0,8670.0,71.819,11457.0,1379.93,214.7819,382.31,118.3,904.25,17.14
2008-04-24,8525.0,8640.0,72.535,10827.0,1388.82,211.5734,381.28,116.06,886.25,16.77
2008-04-25,8575.0,8698.5,72.79,10827.0,1397.84,212.9373,384.45,118.52,886.3,16.875
2008-04-28,8650.0,8793.0,72.504,10827.0,1396.37,213.9491,385.44,118.75,893.25,17.02
2008-04-29,8540.0,8698.0,72.895,10827.0,1390.94,209.2551,383.11,115.63,870.5,16.55
2008-04-30,8549.0,8697.5,72.509,10827.0,1385.59,208.5523,383.3,113.46,877.55,16.865
2008-05-01,8220.0,8368.0,73.275,10827.0,1409.34,204.0035,384.91,112.52,852.7,16.19
2008-05-02,8410.0,8560.5,73.5,10827.0,1413.9,208.1231,388.66,116.32,856.45,16.41
2008-05-05,8410.0,8560.5,73.19,10827.0,1407.49,211.0082,388.64,119.97,874.2,16.72
2008-05-06,8520.0,8675.0,72.999,10827.0,1418.26,212.7291,390.54,121.84,876.4,16.86
2008-05-07,8430.0,8586.0,73.514,10827.0,1392.57,213.6487,387.05,123.53,868.75,16.63
2008-05-08,8300.0,8435.5,73.477,10827.0,1397.68,214.1473,387.65,123.69,881.85,16.83
2008-05-09,8100.0,8217.0,73.05,10827.0,1388.28,216.5108,384.25,125.96,884.85,16.815
2008-05-12,8260.0,8376.5,72.947,10827.0,1403.58,215.0891,387.36,124.23,882.7,17.17
2008-05-13,8235.0,8330.0,73.273,10827.0,1403.04,216.234,387.67,125.8,866.95,16.715
2008-05-14,8125.0,8228.0,73.399,10827.0,1408.66,214.9484,388.8,124.22,864.0,16.55
2008-05-15,8296.0,8418.0,73.35,10760.0,1423.57,214.6816,392.63,124.12,881.65,16.7
2008-05-16,8439.0,8566.0,72.844,10658.0,1425.35,216.3122,395.59,126.29,902.4,16.97
2008-05-19,8315.0,8433.0,73.045,10416.0,1426.63,214.4931,397.08,127.05,905.2,16.98
2008-05-20,8325.0,8434.0,72.405,10597.0,1413.4,217.1017,393.6,129.07,919.25,17.66
2008-05-21,8240.0,8350.0,71.938,10621.0,1390.71,220.4097,390.15,133.17,932.55,17.995
2008-05-22,8125.0,8232.0,71.899,10819.0,1394.35,217.6107,390.07,130.81,921.85,17.99
2008-05-23,8180.0,8301.0,71.888,10819.0,1375.93,219.5546,385.8,132.19,925.1,18.19
2008-05-26,8180.0,8301.0,71.99,10819.0,1375.93,219.5546,383.98,132.19,929.1,18.31
2008-05-27,8190.0,8327.0,72.338,11027.0,1385.35,216.7968,384.21,128.85,906.45,17.43
2008-05-28,8095.0,8222.0,72.547,11027.0,1390.84,217.5503,384.83,131.03,900.9,17.4025
2008-05-29,7890.0,8001.0,73.023,11027.0,1398.26,211.0209,386.24,126.62,877.9,16.64
2008-05-30,7935.0,8062.0,72.879,11027.0,1400.38,213.9473,387.75,127.35,886.5,16.88
2008-06-02,7930.0,8060.0,72.929,11051.0,1385.67,215.6755,385.48,127.76,891.4,16.83
2008-06-03,7910.0,8034.0,73.24,11051.0,1377.65,213.6001,383.32,124.31,880.55,16.77
2008-06-04,7875.0,8023.0,73.424,11051.0,1377.2,212.9544,381.62,122.3,879.45,16.835
2008-06-05,7815.0,7950.0,73.038,11051.0,1404.05,217.5504,385.2,127.79,877.2,17.13
2008-06-06,8000.0,8129.0,72.39,11051.0,1360.68,223.729,380.16,138.54,902.25,17.535
2008-06-09,7980.0,8101.0,72.854,11051.0,1361.76,221.0859,377.91,134.35,892.93,17.115
2008-06-10,7865.0,7997.0,73.696,11051.0,1358.44,219.46,372.35,131.31,867.0,16.6
2008-06-11,7920.0,8064.0,73.209,11040.0,1335.49,225.2944,368.52,136.38,880.35,16.865
2008-06-12,7840.0,7989.0,73.859,11040.0,1339.87,225.6999,366.9,136.74,868.2,16.48
2008-06-13,7980.0,8156.0,74.146,11040.0,1360.03,226.024,369.61,134.86,871.55,16.57
2008-06-16,8100.0,8289.0,73.61,11040.0,1360.14,227.9931,371.81,134.61,882.4,17.16
2008-06-17,8088.0,8248.0,73.514,11040.0,1350.93,228.9888,372.48,134.01,882.75,17.06
2008-06-18,8239.0,8412.0,73.44,11040.0,1337.81,231.7174,369.62,136.68,894.35,17.375
2008-06-19,8330.0,8496.0,73.483,11040.0,1342.83,227.7602,367.66,131.93,898.5,17.35
2008-06-20,8435.0,8600.0,73.03,11040.0,1317.93,230.1422,362.63,134.62,902.3,17.375
2008-06-23,8400.0,8565.0,73.434,11040.0,1318.0,230.2148,360.89,136.74,883.8,16.795
2008-06-24,8350.0,8509.0,73.241,11040.0,1314.29,229.0231,359.82,137.0,889.6,16.67
2008-06-25,8315.0,8489.0,72.933,11040.0,1321.97,227.9312,362.01,134.55,886.4,16.78
2008-06-26,8445.0,8622.0,72.487,11040.0,1283.15,233.7457,356.15,139.64,917.3,17.165
2008-06-27,8530.0,8706.0,72.36,11040.0,1278.38,234.1155,354.29,140.21,927.8,17.52
2008-06-30,8510.0,8693.0,72.463,11040.0,1280.0,233.0345,355.4,140.0,925.4,17.41
2008-07-01,8612.5,8793.5,72.369,10926.0,1284.91,235.1675,352.56,140.97,939.65,18.12
2008-07-02,8720.0,8900.0,72.029,10254.0,1261.52,237.9531,348.28,143.57,945.15,18.37
2008-07-03,8645.0,8826.0,72.742,10254.0,1262.9,237.796,346.8,145.29,934.17,18.26
2008-07-04,8472.5,8650.5,72.731,10254.0,1262.9,237.796,345.39,145.29,933.3,18.1
2008-07-07,8412.0,8587.0,72.67,10079.0,1252.31,231.7149,345.22,141.37,925.82,17.78
2008-07-08,8200.0,8365.0,73.012,9811.0,1273.7,225.2909,344.85,136.04,919.6,17.77
2008-07-09,8210.0,8376.0,72.58,9678.0,1244.69,225.6713,344.45,136.05,928.6,18.135
2008-07-10,8230.0,8413.0,72.493,9037.0,1253.39,229.9176,344.02,141.65,947.15,18.29
2008-07-11,8270.0,8450.5,72.096,9037.0,1239.49,231.0481,341.03,145.08,964.2,18.815
2008-07-14,8280.0,8475.0,71.915,8421.0,1228.3,229.6222,340.17,145.18,972.6,19.09
2008-07-15,8145.0,8356.0,71.872,8129.0,1214.91,224.2064,335.2,138.74,977.5,18.92
2008-07-16,8080.0,8315.0,72.064,7969.0,1245.36,222.1944,338.23,134.6,959.95,18.775
2008-07-17,8160.0,8401.0,72.242,7857.0,1260.32,216.1275,343.84,129.29,957.45,18.52
2008-07-18,8085.0,8314.0,72.189,7700.0,1260.68,213.4525,344.06,128.88,955.0,18.13
2008-07-21,8120.0,8356.0,71.99,7498.0,1260.0,213.3216,346.28,131.04,965.55,18.42
2008-07-22,8130.0,8351.0,72.446,7323.0,1277.0,209.8761,347.95,127.95,946.35,17.97
2008-07-23,8080.0,8297.0,72.811,7167.0,1282.19,206.1307,350.25,124.44,920.85,17.365
2008-07-24,7900.0,8127.0,72.933,7123.0,1252.54,204.3846,345.24,125.49,928.05,17.4325
2008-07-25,7956.0,8184.0,72.86,7123.0,1257.76,203.7505,343.74,123.26,929.85,17.41
2008-07-28,7995.0,8219.0,72.649,7123.0,1234.37,204.8802,340.4,124.73,930.6,17.515
2008-07-29,7931.0,8130.0,73.309,6838.0,1263.2,203.1803,341.74,122.19,918.9,17.36
2008-07-30,8030.0,8230.0,73.322,6838.0,1284.26,205.9637,347.48,126.77,906.1,17.48
2008-07-31,8055.0,8245.0,73.227,6323.0,1267.38,205.1032,345.75,124.08,914.1,17.75
2008-08-01,7900.0,8073.0,73.424,6323.0,1260.31,204.3462,341.98,125.1,910.95,17.48
2008-08-04,7605.0,7734.0,73.462,5838.0,1249.02,197.1758,338.2,121.41,894.8,16.94
2008-08-05,7625.0,7768.0,73.881,6100.0,1284.88,195.5556,342.81,119.17,874.4,16.45
2008-08-06,7615.0,7767.0,74.244,5838.0,1289.19,194.7136,345.19,118.58,879.8,16.555
2008-08-07,7665.0,7810.0,74.547,5747.0,1266.07,195.649,341.23,120.02,873.07,16.1987
2008-08-08,7400.0,7523.0,75.845,5689.0,1296.32,189.2995,341.8,115.2,856.6,15.32
2008-08-11,7330.0,7432.0,76.125,5563.0,1305.32,188.4671,344.47,114.45,823.82,14.66
2008-08-12,7150.0,7188.0,76.152,5563.0,1289.59,187.4512,341.34,113.01,812.93,14.5
2008-08-13,7430.0,7479.0,76.208,5563.0,1285.83,192.6013,337.56,116.0,826.8,14.9
2008-08-14,7385.0,7442.0,76.669,5563.0,1292.93,190.6801,339.19,115.01,806.05,14.17
2008-08-15,7360.0,7439.0,77.18,5563.0,1298.2,187.1523,337.78,113.77,787.7,12.755
2008-08-18,7355.0,7435.0,77.117,5407.0,1278.6,188.3224,335.61,112.87,800.07,13.06
2008-08-19,7576.0,7681.0,76.839,5407.0,1266.69,190.1713,330.28,114.53,814.2,13.24
2008-08-20,7515.0,7626.0,76.958,5390.0,1274.54,191.7195,332.8,114.98,813.55,13.255
2008-08-21,7854.0,7973.0,76.196,5390.0,1277.72,198.4391,333.78,121.18,836.88,13.85
2008-08-22,7660.0,7765.0,76.805,5390.0,1292.2,192.9196,335.97,114.59,823.03,13.36
2008-08-25,7660.0,7765.0,76.793,5390.0,1266.84,192.7322,332.75,115.11,821.95,13.5
2008-08-26,7580.0,7665.0,77.251,5390.0,1271.51,193.7517,331.78,116.27,824.93,13.595
2008-08-27,7650.0,7731.0,77.051,5390.0,1281.66,194.714,334.29,118.15,826.9,13.46
2008-08-28,7530.0,7593.0,77.151,5390.0,1300.68,190.8763,338.19,115.59,834.03,13.68
2008-08-29,7510.0,7552.0,77.381,5390.0,1282.83,189.8888,337.61,115.46,831.15,13.61
2008-09-01,7305.0,7330.0,77.644,5390.0,1282.83,189.8888,334.71,115.46,817.68,13.445
2008-09-02,7260.0,7294.0,78.061,5390.0,1277.58,183.7732,332.91,109.71,805.35,13.0625
2008-09-03,7350.0,7399.0,78.087,5390.0,1274.98,182.6592,329.95,109.35,801.3,12.9125
2008-09-04,7226.0,7266.0,78.61,5390.0,1236.83,181.8852,321.14,107.89,796.45,12.805
2008-09-05,6900.0,6929.0,78.932,5390.0,1242.31,178.5818,317.51,106.23,803.5,12.27
2008-09-08,6950.0,6985.0,79.589,5390.0,1267.79,178.7299,324.97,106.34,802.3,12.0775
2008-09-09,6830.0,6851.0,79.247,5390.0,1224.51,175.9912,316.37,103.26,777.25,11.28
2008-09-10,6840.0,6866.0,79.845,5390.0,1232.04,174.3116,315.86,102.58,752.45,10.685
2008-09-11,6930.0,6965.0,80.146,5390.0,1249.05,173.0385,314.86,100.87,746.85,10.5525
2008-09-12,7122.0,7169.5,78.966,5390.0,1251.7,175.7633,319.95,101.18,765.5,10.88
2008-09-15,6930.0,6983.0,78.909,5390.0,1192.7,172.4946,308.45,95.71,786.65,11.125
2008-09-16,6870.0,6930.0,79.068,7600.0,1213.59,167.3913,304.93,91.15,779.73,10.4875
2008-09-17,6750.0,6813.0,78.095,7600.0,1156.39,173.177,296.1,97.16,863.85,11.965
2008-09-18,6749.0,6771.0,78.019,8696.0,1206.52,171.8474,301.75,97.88,852.8,11.95
2008-09-19,7060.0,7085.0,77.68,8696.0,1255.08,175.3757,320.31,104.55,873.55,12.63
2008-09-22,7250.0,7276.0,76.151,8696.0,1207.09,181.7049,315.83,120.92,897.0,13.45
2008-09-23,6980.0,6992.0,76.468,9921.0,1188.22,179.3517,311.5,106.61,892.15,13.29
2008-09-24,6910.0,6926.5,76.788,9921.0,1185.87,178.4393,310.27,105.73,883.0,13.26
2008-09-25,6930.0,6961.5,76.994,9921.0,1209.18,179.3073,314.38,108.02,877.83,13.215
2008-09-26,6775.0,6811.5,76.953,9921.0,1213.01,176.7898,311.4,106.89,878.75,13.3175
2008-09-29,6440.0,6460.5,77.471,9921.0,1106.39,167.5451,290.1,96.37,908.75,13.13
2008-09-30,6360.0,6388.0,79.448,9921.0,1166.36,167.7756,294.79,100.64,870.95,12.03
2008-10-01,6160.0,6180.0,79.463,9921.0,1161.07,167.4837,295.18,98.53,870.87,12.56
2008-10-02,5850.0,5874.0,80.439,9921.0,1114.28,159.872,284.56,93.97,836.45,10.845
2008-10-03,6010.0,6085.0,80.313,9921.0,1099.23,159.0168,283.27,93.88,835.58,11.14
2008-10-06,5560.0,5657.0,81.675,9921.0,1056.89,150.8653,265.87,87.81,859.75,11.04
2008-10-07,5630.0,5734.0,80.973,9741.0,996.23,152.101,257.96,90.06,887.1,11.575
2008-10-08,5240.0,5296.0,80.913,9654.0,984.94,151.5059,247.86,88.95,907.62,11.74
2008-10-09,5315.0,5375.0,81.163,9564.0,909.92,151.564,238.14,86.59,913.25,12.1
2008-10-10,4790.0,4869.5,82.997,9426.0,899.22,142.1645,226.42,77.7,850.1,10.0575
2008-10-13,5115.0,5194.0,81.876,9426.0,1003.35,146.0852,247.5,81.19,833.07,10.7
2008-10-14,5300.0,5378.0,81.363,9091.0,998.01,144.865,254.68,78.63,836.85,10.965
2008-10-15,4920.0,4994.0,82.05,8762.0,907.84,138.6348,236.58,74.54,847.28,10.29
2008-10-16,4650.0,4709.5,82.455,8342.0,946.43,135.4677,231.83,69.85,804.6,9.6738
2008-10-17,4810.0,4868.5,82.413,8165.0,940.55,138.0514,234.57,71.85,783.35,9.3525
2008-10-20,4720.0,4751.0,83.1,7923.0,985.4,138.5454,244.13,74.25,796.93,9.785
2008-10-21,4498.0,4499.0,83.99,7767.0,955.05,136.5696,239.82,70.89,771.65,10.11
2008-10-22,4155.0,4161.5,85.37,8578.0,896.78,130.6534,224.14,66.75,730.5,9.56
2008-10-23,4040.0,4064.0,85.36,8578.0,908.11,129.5682,223.55,67.84,721.37,9.675
2008-10-24,3770.0,3784.0,86.44,9452.0,876.77,126.1956,213.27,64.15,734.7,9.36
2008-10-27,4020.0,4028.0,86.934,9892.0,848.92,127.6416,204.1,63.22,730.8,9.07
2008-10-28,4130.0,4135.5,87.028,9892.0,940.51,128.0487,218.29,62.73,746.95,9.215
2008-10-29,4651.0,4650.0,85.071,9892.0,930.09,135.4883,226.34,67.5,754.95,9.8775
2008-10-30,4200.0,4194.0,84.556,9892.0,954.09,131.2568,234.62,65.96,738.75,9.805
2008-10-31,4099.0,4101.0,85.633,9891.0,968.75,131.9721,236.11,67.81,723.85,9.85
2008-11-03,4090.0,4091.0,86.354,9891.0,966.3,131.3234,237.59,63.91,723.55,9.84
2008-11-04,4301.0,4303.0,84.784,9891.0,1005.75,137.6281,248.64,70.53,763.27,10.22
2008-11-05,4070.0,4066.5,84.606,9891.0,952.77,133.2709,243.0,65.3,740.45,10.325
2008-11-06,3805.0,3786.0,85.893,9891.0,904.88,128.5741,228.42,60.77,732.8,9.9875
2008-11-07,3755.0,3731.5,85.907,9891.0,930.99,127.7051,231.87,61.04,736.65,10.07
2008-11-10,3875.0,3844.0,85.912,9891.0,919.21,130.5718,232.89,62.41,746.2,10.19
2008-11-11,3640.0,3602.0,87.075,9891.0,898.95,125.9279,224.13,59.33,731.65,9.745
2008-11-12,3621.0,3583.0,87.47,9891.0,852.3,123.0972,215.15,56.16,712.25,9.36
2008-11-13,3670.0,3634.5,86.938,9891.0,911.29,123.5342,220.17,58.24,736.5,9.445
2008-11-14,3820.0,3780.25,86.365,10064.0,873.29,124.1026,217.15,57.04,742.1,9.53
2008-11-17,3660.0,3609.0,86.807,11252.0,850.75,122.9874,212.15,54.95,738.05,9.29
2008-11-18,3750.0,3698.0,87.372,11252.0,859.12,122.3508,212.01,54.39,738.2,9.645
2008-11-19,3590.0,3541.0,87.312,12075.0,806.58,121.7413,202.66,53.62,734.62,9.265
2008-11-20,3480.0,3438.0,87.969,13802.0,752.44,117.4541,190.47,49.62,746.6,8.9588
2008-11-21,3540.0,3506.0,88.191,13802.0,800.03,117.7043,195.82,49.93,800.45,9.6675
2008-11-24,3750.0,3721.0,86.081,14656.0,851.81,123.6358,208.7,54.5,821.62,10.555
2008-11-25,3695.0,3664.5,85.0,16215.0,857.39,120.9773,212.39,50.77,821.03,10.33
2008-11-26,3755.0,3723.5,85.667,16780.0,887.68,124.0673,215.93,54.44,812.9,10.31
2008-11-27,3696.0,3666.0,85.567,16780.0,887.68,124.0673,218.18,54.44,816.2,10.36
2008-11-28,3620.0,3595.0,86.517,16780.0,896.24,122.7531,220.05,54.43,818.05,10.31
2008-12-01,3590.0,3571.0,86.724,16780.0,816.21,118.2014,205.51,49.28,768.95,9.28
2008-12-02,3555.0,3535.5,86.702,16780.0,848.81,116.3507,208.73,46.96,782.37,9.5775
2008-12-03,3446.0,3423.5,87.03,17113.0,870.74,114.7114,211.82,46.79,773.95,9.69
2008-12-04,3270.0,3248.0,86.444,17113.0,845.22,110.5784,208.26,43.67,767.0,9.4825
2008-12-05,3050.0,3024.0,87.121,17113.0,876.07,106.0916,208.96,40.81,756.45,9.5425
2008-12-08,3315.0,3290.0,85.56,17113.0,909.7,109.741,220.87,43.71,772.7,9.99
2008-12-09,3200.0,3171.75,85.837,18306.0,888.67,108.7754,219.27,42.07,776.93,9.845
2008-12-10,3305.0,3272.5,85.484,18306.0,899.24,111.4623,222.77,43.52,810.6,10.2425
2008-12-11,3320.0,3286.0,83.834,18306.0,873.59,114.311,221.49,47.98,821.35,10.35
2008-12-12,3175.0,3143.0,83.644,19665.0,879.73,112.6442,219.29,46.28,822.4,10.3
2008-12-15,3165.0,3126.0,82.27,19665.0,868.57,112.641,221.02,44.51,838.45,10.6675
2008-12-16,3070.0,3030.0,80.683,23121.0,913.18,113.6908,227.16,43.6,858.1,11.205
2008-12-17,3020.0,2984.5,78.908,24487.0,904.42,113.9355,230.18,40.06,867.9,11.4
2008-12-18,2880.0,2845.5,79.467,25369.0,885.28,112.2789,228.39,36.22,853.05,10.9713
2008-12-19,2930.0,2896.5,81.298,26039.0,887.88,111.2768,225.27,33.87,838.25,10.84
2008-12-22,2960.0,2924.0,81.093,29731.0,871.63,110.7716,221.53,39.91,848.05,10.845
2008-12-23,2870.0,2835.0,81.241,31083.0,863.16,111.4455,220.11,38.98,840.2,10.25
2008-12-24,2845.0,2809.5,81.214,31083.0,868.15,110.9402,219.95,35.35,848.0,10.4075
2008-12-25,2845.0,2809.5,81.214,31083.0,868.15,110.9402,220.19,35.35,842.0,10.3825
2008-12-26,2845.0,2809.5,80.892,34030.0,872.8,112.5715,221.09,37.71,869.3,10.7075
2008-12-29,2905.0,2866.5,80.685,34143.0,869.42,113.4412,223.03,40.02,880.28,10.9
2008-12-30,2915.0,2882.5,80.899,34254.0,890.64,113.4682,226.68,39.03,873.73,10.96
2008-12-31,3070.0,3041.75,81.308,34514.0,903.25,117.2441,227.68,44.6,882.05,11.4
2009-01-01,3070.0,3041.75,81.308,34514.0,903.25,117.2441,227.73,44.6,881.45,11.4
2009-01-02,3231.0,3199.5,81.839,34514.0,931.8,119.8059,233.98,46.34,875.4,11.57
2009-01-05,3190.0,3150.0,82.637,34579.0,927.45,120.5559,234.5,48.81,859.48,11.265
2009-01-06,3390.0,3353.0,82.85,34600.0,934.7,123.4578,235.81,48.58,863.9,11.47
2009-01-07,3340.0,3306.75,82.275,34995.0,906.65,118.9246,233.09,42.63,842.98,11.05
2009-01-08,3195.0,3161.5,81.536,35344.0,909.73,116.9987,232.22,41.7,857.4,11.125
